id,genre,prompt_name,reference_summary,generated_summary,source_length_chars,generated_length_words,reference_length_words
32672009,tech,one_sentence,Hospital bosses in Sussex have apologised after about 850 patients were sent leaflets in error suggesting they might have cancer.,"East Sussex Healthcare NHS Trust has apologised for a ""two-week information leaflet"" being inserted with an appointment letter.",1318,18,20
32672009,tech,fact_constrained,Hospital bosses in Sussex have apologised after about 850 patients were sent leaflets in error suggesting they might have cancer.,A hospital trust has apologised after 850 leaflets were mistakenly inserted with a patient's appointment letter.,1318,16,20
38872899,politics,tldr,The shadow foreign secretary has suggested Labour will continue to support legislation paving the way for Brexit as it passes through Parliament.,"Labour has said it will not ""frustrate Brexit"" if it fails to amend its Brexit bill.",3157,16,22
38872899,politics,bullet_points,The shadow foreign secretary has suggested Labour will continue to support legislation paving the way for Brexit as it passes through Parliament.,"Labour has said it will not ""frustrate Brexit"" if it fails to amend its Brexit bill.",3157,16,22
38872899,politics,bullet_points_strict,The shadow foreign secretary has suggested Labour will continue to support legislation paving the way for Brexit as it passes through Parliament.,"Labour has said it will not ""frustrate Brexit"" if it fails to amend its Brexit bill.",3157,16,22
38872899,politics,one_sentence,The shadow foreign secretary has suggested Labour will continue to support legislation paving the way for Brexit as it passes through Parliament.,"Labour has said it will not ""frustrate Brexit"" if it fails to amend its Brexit bill.",3157,16,22
38872899,politics,fact_constrained,The shadow foreign secretary has suggested Labour will continue to support legislation paving the way for Brexit as it passes through Parliament.,"Labour has said it will not ""frustrate Brexit"" if it fails to amend its Brexit bill.",3157,16,22
37248643,sport,tldr,Torquay United boss Kevin Nicholson says none of the money from Eunan O'Kane's move to Leeds from Bournemouth will go to the playing squad.,The Gulls are looking for a new owner after the club's owner stepped down last summer.,625,16,24
37248643,sport,bullet_points,Torquay United boss Kevin Nicholson says none of the money from Eunan O'Kane's move to Leeds from Bournemouth will go to the playing squad.,The Gulls have agreed a deal to sell midfielder Sean O'Kane to the Cherries for £8m.,625,16,24
37248643,sport,bullet_points_strict,Torquay United boss Kevin Nicholson says none of the money from Eunan O'Kane's move to Leeds from Bournemouth will go to the playing squad.,The Gulls have agreed a deal to sell midfielder Sean O'Kane to the Cherries for £8m.,625,16,24
37248643,sport,one_sentence,Torquay United boss Kevin Nicholson says none of the money from Eunan O'Kane's move to Leeds from Bournemouth will go to the playing squad.,The Gulls have agreed a deal to sell midfielder Sean O'Kane to the Cherries for £8m.,625,16,24
37248643,sport,fact_constrained,Torquay United boss Kevin Nicholson says none of the money from Eunan O'Kane's move to Leeds from Bournemouth will go to the playing squad.,The Gulls have agreed a deal to sell midfielder Sean O'Kane to the Cherries for £8m.,625,16,24
38521798,tech,tldr,North Wales Police has been criticised at an inquest for sending an officer to speak to a hospital patient with paranoid schizophrenia.,"A psychiatric consultant has said he is ""extremely unhappy"" about a visit by a police officer to a ward where he died.",1314,22,22
38521798,tech,bullet_points,North Wales Police has been criticised at an inquest for sending an officer to speak to a hospital patient with paranoid schizophrenia.,"A psychiatric consultant has said he is ""extremely unhappy"" about a visit by a police officer to a psychiatric unit at a hospital.",1314,23,22
38521798,tech,bullet_points_strict,North Wales Police has been criticised at an inquest for sending an officer to speak to a hospital patient with paranoid schizophrenia.,"A psychiatric consultant has said he is ""extremely unhappy"" about a visit by a police officer to a ward at a hospital.",1314,22,22
38521798,tech,one_sentence,North Wales Police has been criticised at an inquest for sending an officer to speak to a hospital patient with paranoid schizophrenia.,An inquest into the death of a man whose body was found in the Menai Strait has been adjourned.,1314,19,22
38521798,tech,fact_constrained,North Wales Police has been criticised at an inquest for sending an officer to speak to a hospital patient with paranoid schizophrenia.,An inquest into the death of a man whose body was found in the Strait of Gwynedd has been adjourned.,1314,20,22
29771956,sport,tldr,Leicester City striker Gary Taylor-Fletcher has joined Sheffield Wednesday on an initial month-long loan.,Leicester City have signed former Blackpool and Blackpool midfielder Chris Taylor-Fletcher on a one-year deal.,343,15,14
29771956,sport,bullet_points,Leicester City striker Gary Taylor-Fletcher has joined Sheffield Wednesday on an initial month-long loan.,Leicester City have completed the signing of former Blackpool midfielder Chris Taylor-Fletcher on a one-year contract.,343,16,14
29771956,sport,bullet_points_strict,Leicester City striker Gary Taylor-Fletcher has joined Sheffield Wednesday on an initial month-long loan.,Leicester City have signed Leicester City winger Chris Taylor-Fletcher on a one-year deal.,343,13,14
29771956,sport,one_sentence,Leicester City striker Gary Taylor-Fletcher has joined Sheffield Wednesday on an initial month-long loan.,Leicester City have signed Leicester City striker Danny Taylor-Fletcher on a one-year contract.,343,13,14
29771956,sport,fact_constrained,Leicester City striker Gary Taylor-Fletcher has joined Sheffield Wednesday on an initial month-long loan.,Leicester City have signed Leicester City midfielder Chris Taylor-Fletcher on a one-year deal.,343,13,14
38322594,politics,tldr,"Limiting access to federal research would do an ""enormous disservice"" to the US and the world according to former Nasa chief scientist.","The chief scientist of Nasa has warned that access to climate data will be a ""tremendous disservice"" to the scientific community.",5964,21,22
38322594,politics,bullet_points,"Limiting access to federal research would do an ""enormous disservice"" to the US and the world according to former Nasa chief scientist.","The chief scientist of Nasa has warned that access to climate data will be ""an enormous disservice to the citizens of this country and to the world in general"".",5964,29,22
38322594,politics,bullet_points_strict,"Limiting access to federal research would do an ""enormous disservice"" to the US and the world according to former Nasa chief scientist.","The chief scientist of Nasa has warned that access to climate data will be a ""tremendous disservice to the citizens of this country and to the world in general"".",5964,29,22
38322594,politics,one_sentence,"Limiting access to federal research would do an ""enormous disservice"" to the US and the world according to former Nasa chief scientist.","The chief scientist of Nasa has warned that access to climate data will be ""an enormous disservice to the citizens of this country and to the world in general"".",5964,29,22
38322594,politics,fact_constrained,"Limiting access to federal research would do an ""enormous disservice"" to the US and the world according to former Nasa chief scientist.","The chief scientist of Nasa has warned that access to climate data will be a ""tremendous disservice to the citizens of this country and to the world in general"".",5964,29,22
35194738,entertainment,tldr,"John ""Brad"" Bradbury, drummer with The Specials, has died at the age of 62.",The Specials drummer John 'Brad' Bradbury has died at the age of 84.,2284,13,14
35194738,entertainment,bullet_points,"John ""Brad"" Bradbury, drummer with The Specials, has died at the age of 62.",The Specials drummer John 'Brad' Bradbury has died at the age of 84.,2284,13,14
35194738,entertainment,bullet_points_strict,"John ""Brad"" Bradbury, drummer with The Specials, has died at the age of 62.",The Specials drummer John 'Brad' Bradbury has died at the age of 84.,2284,13,14
35194738,entertainment,one_sentence,"John ""Brad"" Bradbury, drummer with The Specials, has died at the age of 62.",The Specials drummer John Bradbury has died at the age of 84.,2284,12,14
35194738,entertainment,fact_constrained,"John ""Brad"" Bradbury, drummer with The Specials, has died at the age of 62.",The Specials drummer John 'Brad' Bradbury has died at the age of 84.,2284,13,14
38781058,sport,tldr,"Tiger Woods missed the cut at the Farmers Insurance Open, as England's Justin Rose maintained a one-shot lead.",World number one Woods missed the cut at the US Open as he missed the cut by four shots.,1084,19,18
38781058,sport,bullet_points,"Tiger Woods missed the cut at the Farmers Insurance Open, as England's Justin Rose maintained a one-shot lead.",World number one Woods missed the cut at the San Diego Open as he missed the cut by four shots.,1084,20,18
38781058,sport,bullet_points_strict,"Tiger Woods missed the cut at the Farmers Insurance Open, as England's Justin Rose maintained a one-shot lead.",World number one Woods missed the cut at the San Diego Open as he missed the cut by four shots.,1084,20,18
38781058,sport,one_sentence,"Tiger Woods missed the cut at the Farmers Insurance Open, as England's Justin Rose maintained a one-shot lead.",World number one Woods missed the cut at the US Open as he missed the cut by four shots.,1084,19,18
38781058,sport,fact_constrained,"Tiger Woods missed the cut at the Farmers Insurance Open, as England's Justin Rose maintained a one-shot lead.",World number one Woods missed the cut at the San Diego Open as he missed the cut by four shots.,1084,20,18
40181128,sport,tldr,"Former England striker Andy Cole says he faces a ""long road ahead"" as he recovers from his recent kidney transplant.","Manchester United striker Wayne Cole says he has a ""long road ahead"" after a kidney transplant.",1760,16,20
40181128,sport,bullet_points,"Former England striker Andy Cole says he faces a ""long road ahead"" as he recovers from his recent kidney transplant.","Manchester United striker Wayne Cole says he has a ""long road ahead"" after a kidney transplant.",1760,16,20
40181128,sport,bullet_points_strict,"Former England striker Andy Cole says he faces a ""long road ahead"" as he recovers from his recent kidney transplant.","Manchester United striker Ashley Cole says he has a ""long road ahead"" after a kidney transplant.",1760,16,20
40181128,sport,one_sentence,"Former England striker Andy Cole says he faces a ""long road ahead"" as he recovers from his recent kidney transplant.","Manchester United striker Wayne Cole says he has a ""long road ahead"" after being diagnosed with kidney failure.",1760,18,20
40181128,sport,fact_constrained,"Former England striker Andy Cole says he faces a ""long road ahead"" as he recovers from his recent kidney transplant.","Manchester United striker Wayne Cole says he has a ""long road ahead"" after being diagnosed with kidney failure.",1760,18,20
35345872,tech,tldr,"Pakistan has unblocked the video sharing site, YouTube, more than three years after it was banned for posting a video deemed insulting to Islam.",Pakistan's government has lifted a ban on YouTube in the country.,2050,11,24
35345872,tech,bullet_points,"Pakistan has unblocked the video sharing site, YouTube, more than three years after it was banned for posting a video deemed insulting to Islam.",Pakistan's government has lifted a ban on YouTube in the country.,2050,11,24
35345872,tech,bullet_points_strict,"Pakistan has unblocked the video sharing site, YouTube, more than three years after it was banned for posting a video deemed insulting to Islam.",Pakistan's government has lifted a ban on YouTube in the country.,2050,11,24
35345872,tech,one_sentence,"Pakistan has unblocked the video sharing site, YouTube, more than three years after it was banned for posting a video deemed insulting to Islam.",Pakistan's government has lifted a ban on YouTube in the country.,2050,11,24
35345872,tech,fact_constrained,"Pakistan has unblocked the video sharing site, YouTube, more than three years after it was banned for posting a video deemed insulting to Islam.",Pakistan's government has lifted a ban on YouTube in the country.,2050,11,24
32148941,sport,tldr,"Leicester Tigers winger Miles Benjamin is likely to be out for the rest of the season because of a knee injury, reports BBC Radio Leicester.",Leicester's Ben Benjamin will miss the rest of the season after suffering a neck injury.,676,15,25
32148941,sport,bullet_points,"Leicester Tigers winger Miles Benjamin is likely to be out for the rest of the season because of a knee injury, reports BBC Radio Leicester.",Leicester's Ben Benjamin will miss the rest of the season because of a neck injury.,676,15,25
32148941,sport,bullet_points_strict,"Leicester Tigers winger Miles Benjamin is likely to be out for the rest of the season because of a knee injury, reports BBC Radio Leicester.",Leicester's Ben Benjamin will miss the rest of the season because of a neck injury.,676,15,25
32148941,sport,one_sentence,"Leicester Tigers winger Miles Benjamin is likely to be out for the rest of the season because of a knee injury, reports BBC Radio Leicester.",Leicester's Ben Benjamin will miss the rest of the season because of a neck injury.,676,15,25
32148941,sport,fact_constrained,"Leicester Tigers winger Miles Benjamin is likely to be out for the rest of the season because of a knee injury, reports BBC Radio Leicester.",Leicester's Ben Benjamin is likely to miss the rest of the season after suffering a neck injury.,676,17,25
37066439,sport,tldr,Owain Doull has won Wales' first gold of the 2016 Olympics as he helped the Great Britain men's team pursuit defend their cycling title in Rio.,Great Britain's Mark Doull won a silver medal in the women's team pursuit at the Rio Olympics.,2573,17,26
37066439,sport,bullet_points,Owain Doull has won Wales' first gold of the 2016 Olympics as he helped the Great Britain men's team pursuit defend their cycling title in Rio.,Great Britain's Mark Doull has won his first Olympic gold medal as he helped Great Britain beat Australia in the final of the World Championships in Rio.,2573,27,26
37066439,sport,bullet_points_strict,Owain Doull has won Wales' first gold of the 2016 Olympics as he helped the Great Britain men's team pursuit defend their cycling title in Rio.,Great Britain's Mark Doull won a silver medal in the women's team pursuit at the Rio Olympics.,2573,17,26
37066439,sport,one_sentence,Owain Doull has won Wales' first gold of the 2016 Olympics as he helped the Great Britain men's team pursuit defend their cycling title in Rio.,Great Britain's Mark Doull has won his first Olympic gold medal as he helped Great Britain beat Australia in the final of the women's road race at the Rio Olympics.,2573,30,26
37066439,sport,fact_constrained,Owain Doull has won Wales' first gold of the 2016 Olympics as he helped the Great Britain men's team pursuit defend their cycling title in Rio.,"Great Britain's Mark Doull won a silver medal in the women's 500m at the Rio Olympics, becoming the first Welsh cyclist to win a medal at an Olympics.",2573,28,26
40787080,tech,tldr,"Floods in the western Indian state of Gujarat have killed 218 people, government officials have confirmed.","The death toll from floods in Gujarat state has risen to more than 100 people, officials say.",755,17,16
40787080,tech,bullet_points,"Floods in the western Indian state of Gujarat have killed 218 people, government officials have confirmed.","The death toll from floods in Gujarat state has risen to more than 100 people, officials say.",755,17,16
40787080,tech,bullet_points_strict,"Floods in the western Indian state of Gujarat have killed 218 people, government officials have confirmed.","The death toll from floods in Gujarat state has risen to more than 100 people, officials say.",755,17,16
40787080,tech,one_sentence,"Floods in the western Indian state of Gujarat have killed 218 people, government officials have confirmed.","The death toll from floods in Gujarat state has risen to more than 100 people, officials say.",755,17,16
40787080,tech,fact_constrained,"Floods in the western Indian state of Gujarat have killed 218 people, government officials have confirmed.","The death toll from floods in Gujarat state has risen to more than 100, officials say.",755,16,16
39192648,sport,tldr,All images copyrighted.,Snowsports couple Bridget Reid and Jonathan Reid got married on skis at Nevis Range.,2058,14,3
39192648,sport,bullet_points,All images copyrighted.,"A couple who got married on skis in a Scottish ski resort have said it was ""the best day of the year"".",2058,22,3
39192648,sport,bullet_points_strict,All images copyrighted.,Snowsports lovers got married on skis in Scotland's Nevis Range.,2058,10,3
39192648,sport,one_sentence,All images copyrighted.,Bridget Reid and Jonathan Reid got married on skis at Nevis Range in the Highlands.,2058,15,3
39192648,sport,fact_constrained,All images copyrighted.,A couple got married on skis in a Scottish ski resort.,2058,11,3
27119429,business,tldr,"Royal Bank of Scotland (RBS) has been fined HK$6m (£460,000) by Hong Kong regulators after it failed to detect a series of unauthorised transactions by one of its traders.",Hong Kong's Royal Bank of Scotland (RBS) has been fined a record amount by the Hong Kong Securities and Exchange Commission (HKSEC).,1574,22,29
27119429,business,bullet_points,"Royal Bank of Scotland (RBS) has been fined HK$6m (£460,000) by Hong Kong regulators after it failed to detect a series of unauthorised transactions by one of its traders.",Hong Kong's Royal Bank of Scotland (RBS) has been fined a record amount by the Hong Kong Securities and Exchange Commission (HKSEC).,1574,22,29
27119429,business,bullet_points_strict,"Royal Bank of Scotland (RBS) has been fined HK$6m (£460,000) by Hong Kong regulators after it failed to detect a series of unauthorised transactions by one of its traders.",Hong Kong's Royal Bank of Scotland (RBS) has been fined a record amount by the Hong Kong Securities and Exchange Commission (HKSEC).,1574,22,29
27119429,business,one_sentence,"Royal Bank of Scotland (RBS) has been fined HK$6m (£460,000) by Hong Kong regulators after it failed to detect a series of unauthorised transactions by one of its traders.",Hong Kong's Royal Bank of Scotland (RBS) has been fined a record amount by the Hong Kong Securities and Exchange Commission (HKSEC).,1574,22,29
27119429,business,fact_constrained,"Royal Bank of Scotland (RBS) has been fined HK$6m (£460,000) by Hong Kong regulators after it failed to detect a series of unauthorised transactions by one of its traders.",Hong Kong's Royal Bank of Scotland (RBS) has been fined a record amount by the Hong Kong Securities and Exchange Commission (HKSEC).,1574,22,29
38952672,politics,tldr,"The Bafta awards had laughter, passion and plenty of politics.","The Baftas ceremony was a whirlwind, but the best actress winner said it was a ""whirlwind"".",4391,16,10
38952672,politics,bullet_points,"The Bafta awards had laughter, passion and plenty of politics.",Baftas.,4391,1,10
38952672,politics,bullet_points_strict,"The Bafta awards had laughter, passion and plenty of politics.",Baftas - the best of the best - and the best of the best of the best.,4391,17,10
38952672,politics,one_sentence,"The Bafta awards had laughter, passion and plenty of politics.",Baftas.,4391,1,10
38952672,politics,fact_constrained,"The Bafta awards had laughter, passion and plenty of politics.",Baftas.,4391,1,10
40458642,sport,tldr,"Of his last 30 matches in 2016, Andy Murray won 28 and lost just two.",Defending champion Andy Murray's record at Wimbledon has been shattered by a knee injury.,4120,14,15
40458642,sport,bullet_points,"Of his last 30 matches in 2016, Andy Murray won 28 and lost just two.","Defending champion Andy Murray has been a dominant player this season, but he hasn't been able to keep up with the world's top players.",4120,24,15
40458642,sport,bullet_points_strict,"Of his last 30 matches in 2016, Andy Murray won 28 and lost just two.",Defending champion Andy Murray's record at Wimbledon has been shattered by a knee injury.,4120,14,15
