id,genre,prompt_name,reference_summary,generated_summary,source_length_chars,generated_length_words,reference_length_words
38899892,business,fact_constrained,"Since their impending merger was announced in January, there has been remarkably little comment about the huge proposed deal to combine Essilor and Luxottica.",It's not clear if the merger of the two companies would be a good thing for the eyewear industry.,6147,19,24
39339718,sport,tldr,"A ""medal at any cost"" approach created a ""culture of fear"" at British Cycling, says former rider Wendy Houvenaghel.",British Cycling has apologised for failings in its World Class programme.,5432,11,19
39339718,sport,bullet_points,"A ""medal at any cost"" approach created a ""culture of fear"" at British Cycling, says former rider Wendy Houvenaghel.",Wendy Houvenaghel has apologised to British Cycling for failings in the World Class programme.,5432,14,19
39339718,sport,one_sentence,"A ""medal at any cost"" approach created a ""culture of fear"" at British Cycling, says former rider Wendy Houvenaghel.",British Cycling has apologised for failings in its World Class programme.,5432,11,19
39339718,sport,fact_constrained,"A ""medal at any cost"" approach created a ""culture of fear"" at British Cycling, says former rider Wendy Houvenaghel.",Wendy Houvenaghel has defended her decision to leave British Cycling.,5432,10,19
34571446,business,tldr,Have you heard the one about the computer programmer who bought a failing comedy club in Texas and turned it into a million dollar a year business?,"It's not a joke, but it's a comedy club.",5950,9,27
34571446,business,bullet_points,Have you heard the one about the computer programmer who bought a failing comedy club in Texas and turned it into a million dollar a year business?,"A comedy club in the US has become a popular outlet for comedians, according to a report.",5950,17,27
34571446,business,one_sentence,Have you heard the one about the computer programmer who bought a failing comedy club in Texas and turned it into a million dollar a year business?,"The US comedy club Hideout in Austin, Texas, has been renamed ""The Hideout"".",5950,13,27
34571446,business,fact_constrained,Have you heard the one about the computer programmer who bought a failing comedy club in Texas and turned it into a million dollar a year business?,"It's not a joke, but it's a joke.",5950,8,27
36892983,business,tldr,"The reaction from BT's investors told us much about media regulator Ofcom's ruling on the fate of Openreach, the BT subsidiary that provides much of the UK's broadband infrastructure.",BT shares were up 3% in early trading on Tuesday.,2398,10,29
36892983,business,bullet_points,"The reaction from BT's investors told us much about media regulator Ofcom's ruling on the fate of Openreach, the BT subsidiary that provides much of the UK's broadband infrastructure.","BT shares have soared to £1bn (£1bn) in early trading, according to the Wall Street Journal.",2398,16,29
36892983,business,one_sentence,"The reaction from BT's investors told us much about media regulator Ofcom's ruling on the fate of Openreach, the BT subsidiary that provides much of the UK's broadband infrastructure.",BT shares have soared to £1bn (£1bn) in early trading.,2398,10,29
36892983,business,fact_constrained,"The reaction from BT's investors told us much about media regulator Ofcom's ruling on the fate of Openreach, the BT subsidiary that provides much of the UK's broadband infrastructure.","BT shares were up 3% in early trading on Tuesday, but the company's shares were up 3% in early trading.",2398,20,29
37732028,sport,tldr,Manager Brendan Rodgers is sure Celtic can exploit the wide open spaces of Hampden when they meet Rangers in Sunday's League Cup semi-final.,Brendan Rodgers says he's looking forward to the Scottish Cup semi-finals at Celtic Park.,2239,14,23
37732028,sport,bullet_points,Manager Brendan Rodgers is sure Celtic can exploit the wide open spaces of Hampden when they meet Rangers in Sunday's League Cup semi-final.,Celtic manager Brendan Rodgers says he's excited about the Scottish Cup semi-finals at Celtic Park.,2239,15,23
37732028,sport,one_sentence,Manager Brendan Rodgers is sure Celtic can exploit the wide open spaces of Hampden when they meet Rangers in Sunday's League Cup semi-final.,Brendan Rodgers says he is looking forward to the Scottish Cup semi-finals at Celtic Park.,2239,15,23
37732028,sport,fact_constrained,Manager Brendan Rodgers is sure Celtic can exploit the wide open spaces of Hampden when they meet Rangers in Sunday's League Cup semi-final.,Brendan Rodgers says he's looking forward to the Scottish Cup semi-finals at Celtic Park.,2239,14,23
32300397,business,tldr,Queen's University Belfast is cutting 236 jobs and 290 student places due to a funding reduction.,Northern Ireland's Ulster University has announced it will cut its budget for higher education institutions.,2309,15,16
32300397,business,bullet_points,Queen's University Belfast is cutting 236 jobs and 290 student places due to a funding reduction.,Northern Ireland's Ulster University has announced it will cut its funding for the university.,2309,14,16
32300397,business,one_sentence,Queen's University Belfast is cutting 236 jobs and 290 student places due to a funding reduction.,Northern Ireland's Ulster University has announced it will be cutting jobs and student places in the next three years.,2309,19,16
32300397,business,fact_constrained,Queen's University Belfast is cutting 236 jobs and 290 student places due to a funding reduction.,"Ulster University has announced it will cut its funding for its undergraduate and postgraduate courses, the BBC understands.",2309,18,16
32672009,tech,tldr,Hospital bosses in Sussex have apologised after about 850 patients were sent leaflets in error suggesting they might have cancer.,East Sussex Healthcare NHS Trust has apologised for a mistake in printing the wrong patient information leaflets.,1318,17,20
32672009,tech,bullet_points,Hospital bosses in Sussex have apologised after about 850 patients were sent leaflets in error suggesting they might have cancer.,An NHS trust has apologised after a patient was referred for an urgent appointment.,1318,14,20
32672009,tech,one_sentence,Hospital bosses in Sussex have apologised after about 850 patients were sent leaflets in error suggesting they might have cancer.,An NHS trust has apologised after a patient was referred for an urgent appointment.,1318,14,20
32672009,tech,fact_constrained,Hospital bosses in Sussex have apologised after about 850 patients were sent leaflets in error suggesting they might have cancer.,A health trust has apologised for a mistake in the printing of a patient's appointment letter.,1318,16,20
38872899,politics,tldr,The shadow foreign secretary has suggested Labour will continue to support legislation paving the way for Brexit as it passes through Parliament.,Labour has said it will not frustrate Brexit if it fails to amend the Lisbon Treaty.,3157,16,22
38872899,politics,bullet_points,The shadow foreign secretary has suggested Labour will continue to support legislation paving the way for Brexit as it passes through Parliament.,Labour has said it will not frustrate Brexit if it fails to amend the Lisbon Treaty.,3157,16,22
38872899,politics,one_sentence,The shadow foreign secretary has suggested Labour will continue to support legislation paving the way for Brexit as it passes through Parliament.,Labour has said it will not frustrate Brexit if it fails to amend the Lisbon Treaty.,3157,16,22
38872899,politics,fact_constrained,The shadow foreign secretary has suggested Labour will continue to support legislation paving the way for Brexit as it passes through Parliament.,Labour has said it will not frustrate Brexit if it fails to amend the Lisbon Treaty.,3157,16,22
37248643,sport,tldr,Torquay United boss Kevin Nicholson says none of the money from Eunan O'Kane's move to Leeds from Bournemouth will go to the playing squad.,Nicholson says he doesn't think he'll be getting anything.,625,9,24
37248643,sport,bullet_points,Torquay United boss Kevin Nicholson says none of the money from Eunan O'Kane's move to Leeds from Bournemouth will go to the playing squad.,Plymouth Argyle have agreed a deal to buy O'Kane's club.,625,10,24
37248643,sport,one_sentence,Torquay United boss Kevin Nicholson says none of the money from Eunan O'Kane's move to Leeds from Bournemouth will go to the playing squad.,The Gulls have sold the club's midfielder O'Kane for an undisclosed fee.,625,12,24
37248643,sport,fact_constrained,Torquay United boss Kevin Nicholson says none of the money from Eunan O'Kane's move to Leeds from Bournemouth will go to the playing squad.,Nicholson says he doesn't think he'll be getting anything.,625,9,24
38521798,tech,tldr,North Wales Police has been criticised at an inquest for sending an officer to speak to a hospital patient with paranoid schizophrenia.,A 36-year-old man has been visited by a police officer in Caernarfon.,1314,12,22
38521798,tech,bullet_points,North Wales Police has been criticised at an inquest for sending an officer to speak to a hospital patient with paranoid schizophrenia.,A man who allegedly assaulted his mother in a shop in Caernarfon has been found dead in a hospital in Caernarfon.,1314,21,22
38521798,tech,one_sentence,North Wales Police has been criticised at an inquest for sending an officer to speak to a hospital patient with paranoid schizophrenia.,"A 36-year-old man has been visited by a police officer after he allegedly assaulted his mother, a coroner has said.",1314,20,22
38521798,tech,fact_constrained,North Wales Police has been criticised at an inquest for sending an officer to speak to a hospital patient with paranoid schizophrenia.,An inquest into the death of a man who allegedly assaulted his mother has been held in Caernarfon.,1314,18,22
29771956,sport,tldr,Leicester City striker Gary Taylor-Fletcher has joined Sheffield Wednesday on an initial month-long loan.,Alex Taylor-Fletcher has signed a new one-year deal with the Foxes.,343,11,14
29771956,sport,bullet_points,Leicester City striker Gary Taylor-Fletcher has joined Sheffield Wednesday on an initial month-long loan.,Blackpool have signed midfielder Ryan Taylor-Fletcher on a one-year contract.,343,10,14
29771956,sport,one_sentence,Leicester City striker Gary Taylor-Fletcher has joined Sheffield Wednesday on an initial month-long loan.,Blackpool striker Taylor-Fletcher has signed a new one-year contract with the Premier League club.,343,14,14
29771956,sport,fact_constrained,Leicester City striker Gary Taylor-Fletcher has joined Sheffield Wednesday on an initial month-long loan.,Alex Taylor-Fletcher has signed a new one-year contract with the Premier League club.,343,13,14
38322594,politics,tldr,"Limiting access to federal research would do an ""enormous disservice"" to the US and the world according to former Nasa chief scientist.",The Trump administration has urged scientists to make clear that access to data is in everyone's best interest.,5964,18,22
38322594,politics,bullet_points,"Limiting access to federal research would do an ""enormous disservice"" to the US and the world according to former Nasa chief scientist.","The Trump administration has urged scientists to make clear that access to data is ""in everyone's best interest"".",5964,18,22
38322594,politics,one_sentence,"Limiting access to federal research would do an ""enormous disservice"" to the US and the world according to former Nasa chief scientist.","The US government has urged scientists to make clear that access to data is ""in everyone's best interest"".",5964,18,22
38322594,politics,fact_constrained,"Limiting access to federal research would do an ""enormous disservice"" to the US and the world according to former Nasa chief scientist.","The Trump administration has urged scientists to make clear that access to data is ""in everyone's best interest"".",5964,18,22
35194738,entertainment,tldr,"John ""Brad"" Bradbury, drummer with The Specials, has died at the age of 62.",John 'Brad' Bradbury passed away on Monday the 28 of December.,2284,11,14
35194738,entertainment,bullet_points,"John ""Brad"" Bradbury, drummer with The Specials, has died at the age of 62.",The family of drummer John Bradbury has said he is saddened by the death of drummer Lemmy Bradbury.,2284,18,14
35194738,entertainment,one_sentence,"John ""Brad"" Bradbury, drummer with The Specials, has died at the age of 62.","John Bradbury, the drummer of The Specials, has died at the age of 88.",2284,14,14
35194738,entertainment,fact_constrained,"John ""Brad"" Bradbury, drummer with The Specials, has died at the age of 62.","John Bradbury has died at the age of 88, his family have said.",2284,13,14
38781058,sport,tldr,"Tiger Woods missed the cut at the Farmers Insurance Open, as England's Justin Rose maintained a one-shot lead.",Ricky Rose missed the cut by four shots to put him on eight under.,1084,14,18
38781058,sport,bullet_points,"Tiger Woods missed the cut at the Farmers Insurance Open, as England's Justin Rose maintained a one-shot lead.",Mark Rose missed the cut in the second round of the US Open at Torrey Pines in San Diego.,1084,19,18
38781058,sport,one_sentence,"Tiger Woods missed the cut at the Farmers Insurance Open, as England's Justin Rose maintained a one-shot lead.",Mark Rose missed the cut by four shots to put him on eight under at the US Open in San Diego.,1084,21,18
38781058,sport,fact_constrained,"Tiger Woods missed the cut at the Farmers Insurance Open, as England's Justin Rose maintained a one-shot lead.",Ricky Woods missed the cut at the US Open in San Diego after he missed the cut by four shots.,1084,20,18
40181128,sport,tldr,"Former England striker Andy Cole says he faces a ""long road ahead"" as he recovers from his recent kidney transplant.","Manchester United manager Joe Cole has said he is ""very tired"" after suffering a kidney failure.",1760,16,20
40181128,sport,bullet_points,"Former England striker Andy Cole says he faces a ""long road ahead"" as he recovers from his recent kidney transplant.","Manchester United manager Joe Cole has said he is ""very tired"" after suffering a kidney failure.",1760,16,20
40181128,sport,one_sentence,"Former England striker Andy Cole says he faces a ""long road ahead"" as he recovers from his recent kidney transplant.","Manchester United manager Joe Cole has said he is ""very tired"" after suffering a kidney failure.",1760,16,20
40181128,sport,fact_constrained,"Former England striker Andy Cole says he faces a ""long road ahead"" as he recovers from his recent kidney transplant.","Manchester United manager Joe Cole has said he is ""very tired"" after suffering a kidney failure.",1760,16,20
35345872,tech,tldr,"Pakistan has unblocked the video sharing site, YouTube, more than three years after it was banned for posting a video deemed insulting to Islam.","Pakistan's government has lifted a ban on YouTube from Google, which has launched a Pakistan-specific version.",2050,16,24
35345872,tech,bullet_points,"Pakistan has unblocked the video sharing site, YouTube, more than three years after it was banned for posting a video deemed insulting to Islam.",The government of Pakistan has lifted a ban on YouTube from its website.,2050,13,24
35345872,tech,one_sentence,"Pakistan has unblocked the video sharing site, YouTube, more than three years after it was banned for posting a video deemed insulting to Islam.","Pakistan's government has lifted a ban on YouTube from its website, saying it will restrict access to its content.",2050,19,24
35345872,tech,fact_constrained,"Pakistan has unblocked the video sharing site, YouTube, more than three years after it was banned for posting a video deemed insulting to Islam.",The government of Pakistan has lifted a ban on the use of YouTube in Pakistan.,2050,15,24
32148941,sport,tldr,"Leicester Tigers winger Miles Benjamin is likely to be out for the rest of the season because of a knee injury, reports BBC Radio Leicester.",Leicester City have signed Leicester scrum-half Benjamin Benjamin on a two-year contract.,676,12,25
32148941,sport,bullet_points,"Leicester Tigers winger Miles Benjamin is likely to be out for the rest of the season because of a knee injury, reports BBC Radio Leicester.",Leicester City have signed Leicester scrum-half James Benjamin on a two-year contract.,676,12,25
32148941,sport,one_sentence,"Leicester Tigers winger Miles Benjamin is likely to be out for the rest of the season because of a knee injury, reports BBC Radio Leicester.",Leicester City have signed Leicester scrum-half Ben Benjamin on a two-year contract.,676,12,25
32148941,sport,fact_constrained,"Leicester Tigers winger Miles Benjamin is likely to be out for the rest of the season because of a knee injury, reports BBC Radio Leicester.",Leicester City have signed Leicester scrum-half James Benjamin on a two-year contract.,676,12,25
37066439,sport,tldr,Owain Doull has won Wales' first gold of the 2016 Olympics as he helped the Great Britain men's team pursuit defend their cycling title in Rio.,Britain's Chris Doull has won a silver medal at the World Championships in Cardiff.,2573,14,26
37066439,sport,bullet_points,Owain Doull has won Wales' first gold of the 2016 Olympics as he helped the Great Britain men's team pursuit defend their cycling title in Rio.,Welsh sprinter Brad Doull has won a silver medal at the World Championships in Cardiff.,2573,15,26
37066439,sport,one_sentence,Owain Doull has won Wales' first gold of the 2016 Olympics as he helped the Great Britain men's team pursuit defend their cycling title in Rio.,Britain's Brad Doull has won a silver medal at the World Championships in Cardiff.,2573,14,26
37066439,sport,fact_constrained,Owain Doull has won Wales' first gold of the 2016 Olympics as he helped the Great Britain men's team pursuit defend their cycling title in Rio.,Britain's Brad Doull has won a silver medal at the World Championships in Cardiff.,2573,14,26
40787080,tech,tldr,"Floods in the western Indian state of Gujarat have killed 218 people, government officials have confirmed.",The death toll in the state of Assam has doubled over the last two days as officials found more than 100 bodies.,755,22,16
40787080,tech,bullet_points,"Floods in the western Indian state of Gujarat have killed 218 people, government officials have confirmed.",The death toll in the state of Assam has soared to a record high in the last two days.,755,19,16
40787080,tech,one_sentence,"Floods in the western Indian state of Gujarat have killed 218 people, government officials have confirmed.",The death toll in Assam has doubled in the last two days as floods in the state of Assam have hit more than 100 people.,755,25,16
40787080,tech,fact_constrained,"Floods in the western Indian state of Gujarat have killed 218 people, government officials have confirmed.",The death toll in the state of Assam has doubled to a record high.,755,14,16
39192648,sport,tldr,All images copyrighted.,"Bridget and Jonathan Reid, from Moy, tied the knot at Nevis Range, near Fort William on Friday.",2058,17,3
39192648,sport,bullet_points,All images copyrighted.,A couple have been married on a ski trip in the Highlands.,2058,12,3
39192648,sport,one_sentence,All images copyrighted.,Bridget and Jonathan Reid have been married on a skiing trip in the Highlands.,2058,14,3
39192648,sport,fact_constrained,All images copyrighted.,A couple have been married on a ski trip in the Highlands.,2058,12,3
27119429,business,tldr,"Royal Bank of Scotland (RBS) has been fined HK$6m (£460,000) by Hong Kong regulators after it failed to detect a series of unauthorised transactions by one of its traders.",Hong Kong regulators have fined RBS for rigging Yen Libor and Euribor.,1574,12,29
27119429,business,bullet_points,"Royal Bank of Scotland (RBS) has been fined HK$6m (£460,000) by Hong Kong regulators after it failed to detect a series of unauthorised transactions by one of its traders.",Hong Kong bank RBS has been fined $100m (£60m) by US regulators for violating US sanctions against Iran and Burma.,1574,20,29
27119429,business,one_sentence,"Royal Bank of Scotland (RBS) has been fined HK$6m (£460,000) by Hong Kong regulators after it failed to detect a series of unauthorised transactions by one of its traders.","Hong Kong bank RBS has been fined $100m (£60m) for violating US sanctions against Iran, Sudan, Burma and Cuba.",1574,19,29
27119429,business,fact_constrained,"Royal Bank of Scotland (RBS) has been fined HK$6m (£460,000) by Hong Kong regulators after it failed to detect a series of unauthorised transactions by one of its traders.","Hong Kong bank RBS has been fined $100m (£60m) for violating US sanctions against Iran, Sudan, Burma and Cuba.",1574,19,29
38952672,politics,tldr,"The Bafta awards had laughter, passion and plenty of politics.",Baftas.,4391,1,10
38952672,politics,bullet_points,"The Bafta awards had laughter, passion and plenty of politics.",The Baftas ceremony was a whirlwind.,4391,6,10
38952672,politics,one_sentence,"The Bafta awards had laughter, passion and plenty of politics.",The Baftas ceremony was a whirlwind.,4391,6,10
38952672,politics,fact_constrained,"The Bafta awards had laughter, passion and plenty of politics.",Baftas ceremony.,4391,2,10
39935147,entertainment,tldr,South African police say four people have been arrested in connection with the murder of former actor on popular local TV series Generations.,Police in South Africa are questioning the suspects to see if they can link them to the shooting.,601,18,23
39935147,entertainment,bullet_points,South African police say four people have been arrested in connection with the murder of former actor on popular local TV series Generations.,Police in South Africa are questioning the killers of a man who robbed women of their mobile phones in a pub in South Africa.,601,24,23
39935147,entertainment,one_sentence,South African police say four people have been arrested in connection with the murder of former actor on popular local TV series Generations.,Police in South Africa are questioning the suspects of a man who robbed women of their mobile phones in a pub in Soweto.,601,23,23
39935147,entertainment,fact_constrained,South African police say four people have been arrested in connection with the murder of former actor on popular local TV series Generations.,Police in South Africa are questioning the suspects of a robbery in a pub in South Africa.,601,17,23
34911128,tech,tldr,"A shot was reportedly fired at a car outside a primary school in Liverpool as parents were taking their children inside, police have said.","Police investigating a shooting at a school in Merseyside have been told they are ""safe and unaware"".",1163,17,24
34911128,tech,bullet_points,"A shot was reportedly fired at a car outside a primary school in Liverpool as parents were taking their children inside, police have said.","Police investigating a shooting at a school in Merseyside have been told they are ""safe and unaware"" of the incident.",1163,20,24
34911128,tech,one_sentence,"A shot was reportedly fired at a car outside a primary school in Liverpool as parents were taking their children inside, police have said.","Police investigating a shooting at a school in Merseyside have been told they are ""safe and unaware"".",1163,17,24
34911128,tech,fact_constrained,"A shot was reportedly fired at a car outside a primary school in Liverpool as parents were taking their children inside, police have said.","Police investigating a shooting at a school in Merseyside have been told they are ""safe and unaware"" of the incident.",1163,20,24
38914203,politics,tldr,A total of 228 candidates will contest the Northern Ireland Assembly election next month - 48 fewer than last time.,Northern Ireland has the largest number of candidates in the polls.,893,11,20
38914203,politics,bullet_points,A total of 228 candidates will contest the Northern Ireland Assembly election next month - 48 fewer than last time.,The Northern Ireland Assembly election will take place in Stormont on 2 March.,893,13,20
38914203,politics,one_sentence,A total of 228 candidates will contest the Northern Ireland Assembly election next month - 48 fewer than last time.,The Northern Ireland Assembly election will take place in Stormont on 2 March.,893,13,20
38914203,politics,fact_constrained,A total of 228 candidates will contest the Northern Ireland Assembly election next month - 48 fewer than last time.,There are 228 candidates in the assembly election.,893,8,20
37624408,business,tldr,"With the value of the pound falling dramatically since Brexit, a ""flash crash"" last week when the currency lost 6% of its value against the dollar, and news on Tuesday that the pound had fallen again, when would be a good time to change those pounds to dollars?","If you are reading this page on the BBC News app, you will need to visit the BBC website to submit your question.",2104,23,48
37624408,business,bullet_points,"With the value of the pound falling dramatically since Brexit, a ""flash crash"" last week when the currency lost 6% of its value against the dollar, and news on Tuesday that the pound had fallen again, when would be a good time to change those pounds to dollars?",What is the exchange rate between the pound and the dollar?,2104,11,48
37624408,business,one_sentence,"With the value of the pound falling dramatically since Brexit, a ""flash crash"" last week when the currency lost 6% of its value against the dollar, and news on Tuesday that the pound had fallen again, when would be a good time to change those pounds to dollars?",What is the exchange rate between the pound and the dollar?,2104,11,48
37624408,business,fact_constrained,"With the value of the pound falling dramatically since Brexit, a ""flash crash"" last week when the currency lost 6% of its value against the dollar, and news on Tuesday that the pound had fallen again, when would be a good time to change those pounds to dollars?",We asked readers to send in questions about the recent fall of the pound and the rise of the FTSE 100.,2104,21,48
34631268,entertainment,tldr,A philosophy student who wears vintage clothing has won a national contest for alternative models.,"The winner of the alternative model of the year, Zoe Waters, has been declared the winner.",988,16,15
34631268,entertainment,bullet_points,A philosophy student who wears vintage clothing has won a national contest for alternative models.,A woman has been declared the winner of the alternative model of the year.,988,14,15
34631268,entertainment,one_sentence,A philosophy student who wears vintage clothing has won a national contest for alternative models.,A fashion model has been declared the winner of the alternative model of the year by a panel of judges.,988,20,15
34631268,entertainment,fact_constrained,A philosophy student who wears vintage clothing has won a national contest for alternative models.,A fashion model has been declared the winner of the alternative model of the year.,988,15,15
36792661,politics,tldr,Plans to move a statue depicting a Royal Marine in the Falklands conflict away from Portsmouth seafront have been criticised.,The National Museum of the Royal Navy is planning to relocate the Royal Marines Museum from Eastney to Portsmouth Historic Dockyard.,1798,21,20
36792661,politics,bullet_points,Plans to move a statue depicting a Royal Marine in the Falklands conflict away from Portsmouth seafront have been criticised.,Plans to move the Royal Marines Museum from Eastney to Portsmouth Historic Dockyard have been announced.,1798,16,20
36792661,politics,one_sentence,Plans to move a statue depicting a Royal Marine in the Falklands conflict away from Portsmouth seafront have been criticised.,The National Museum of the Royal Navy is planning to relocate the Royal Marines Museum from Eastney to Portsmouth Historic Dockyard.,1798,21,20
36792661,politics,fact_constrained,Plans to move a statue depicting a Royal Marine in the Falklands conflict away from Portsmouth seafront have been criticised.,The Royal Marines Museum in Portsmouth is to be relocated from Eastney to Portsmouth Historic Dockyard.,1798,16,20
18298438,tech,tldr,A suspected terrorist has been charged with breaching conditions imposed as part of the government's new terror monitoring powers.,A man has appeared in court charged with a breach of a Terrorism Prevention and Investigation Measures.,1887,17,19
18298438,tech,bullet_points,A suspected terrorist has been charged with breaching conditions imposed as part of the government's new terror monitoring powers.,A man has appeared in court charged with a breach of a terrorism control order.,1887,15,19
18298438,tech,one_sentence,A suspected terrorist has been charged with breaching conditions imposed as part of the government's new terror monitoring powers.,A man has appeared in court charged with a breach of a Terrorism Prevention and Investigation (TPIM) order.,1887,18,19
18298438,tech,fact_constrained,A suspected terrorist has been charged with breaching conditions imposed as part of the government's new terror monitoring powers.,A man has appeared in court charged with a breach of a terrorism control order.,1887,15,19
32032471,entertainment,tldr,"In recent years, Hollywood remakes and re-imaginings of classic fairytales have come thick and fast - all darker, more adult versions of tales that originally appeared in cinemas.",Cinderella is a live-action version of Disney's classic animation that has taken $70m (£43.1m) on its opening weekend.,4518,18,28
32032471,entertainment,bullet_points,"In recent years, Hollywood remakes and re-imaginings of classic fairytales have come thick and fast - all darker, more adult versions of tales that originally appeared in cinemas.",Disney's Cinderella is a live-action version of Disney's classic Cinderella.,4518,10,28
32032471,entertainment,one_sentence,"In recent years, Hollywood remakes and re-imaginings of classic fairytales have come thick and fast - all darker, more adult versions of tales that originally appeared in cinemas.",Disney's Cinderella is a live-action version of Disney's classic Disney animation that has taken $70m on its opening weekend.,4518,19,28
32032471,entertainment,fact_constrained,"In recent years, Hollywood remakes and re-imaginings of classic fairytales have come thick and fast - all darker, more adult versions of tales that originally appeared in cinemas.",Cinderella is a live-action version of Disney's 1950 classic.,4518,9,28
39847422,politics,tldr,"Performers from 42 countries strode down a long red carpet near Ukraine's parliament this week, as a curtain-raiser to this year's Eurovision Song Contest.",Russia's pranksters have been slammed in the face by Russian pranksters.,4849,11,24
39847422,politics,bullet_points,"Performers from 42 countries strode down a long red carpet near Ukraine's parliament this week, as a curtain-raiser to this year's Eurovision Song Contest.",Russia has banned a Russian singer from entering the Eurovision Song Contest in Ukraine.,4849,14,24
39847422,politics,one_sentence,"Performers from 42 countries strode down a long red carpet near Ukraine's parliament this week, as a curtain-raiser to this year's Eurovision Song Contest.",Russia has been barred from entering the Eurovision Song Contest for the first time in the history of Eurovision.,4849,19,24
39847422,politics,fact_constrained,"Performers from 42 countries strode down a long red carpet near Ukraine's parliament this week, as a curtain-raiser to this year's Eurovision Song Contest.",Russia has been banned from Eurovision for the first time since the end of the Eurovision Song Contest.,4849,18,24
